"se0","se6","t0","t6"
0.10452690118396,0.100780357023765,-0.410621316814979,-0.571906753391583
0.0912967723363319,0.0956520100309306,-0.380813322471095,-0.30628260660134
0.0558997874092597,0.0551785951865879,-1.36776569283257,-1.68786296365362
0.0382984580479776,0.0371103482862249,-0.350003666485773,-0.769215953068018
0.0528444739672497,0.0428180598927495,0.188169695746752,-0.214817052959766
0.0721113233404252,0.0695721550825587,-0.94894640813142,-0.696490208479875
0.0778457885494346,0.0766141371123974,0.345314483356351,-0.00204500328345006
0.0537846323524985,0.0302447200191736,0.646386740466054,1.50703984573917
0.0833612250257688,0.0638026951493869,-0.559358109056504,-0.265159974563414
0.0636412470719288,0.0616669839160819,1.23156917888525,1.55643222516338
0.0530424310295702,0.0525615295029092,0.177320966242138,0.424643998121218
0.0652008901768063,0.0627420949228227,1.1737811292535,0.649520774019008
0.0338722182958426,0.0338623257515802,-0.647954966468778,-0.237019728523335
0.0404868210170439,0.0329730854827413,0.101745499422351,0.721059702633623
0.0517148108167378,0.0492602775577422,-1.10659190905294,-1.34637167267924
0.202889553153328,0.195076034070369,-0.510998541919896,-0.862760970467985
0.0340909714794316,0.0331982445249883,2.05008582781345,2.70638918934476
0.0610765816838798,0.0565990152736787,0.0294699608957081,-0.108339889180246
0.116884445424996,0.109703169327333,-0.697535311336995,-1.30914683095538
0.0468773449845028,0.0438314104918775,-0.741718550390473,-0.70079934815826
0.048316915451182,0.0454905975718733,1.52432243937118,1.69119499498049
