"exp","k0","k6"
2.23162547607888,2.0408955421164,2.20674527394967
2.23152759587069,2.04058174718382,2.20666937049835
2.23142973771753,2.04056782909367,2.20649213081122
2.23133190160945,2.04051931764808,2.20638261669808
2.23123408753654,2.04044278407553,2.20637629132083
2.23113629548886,2.04040108540719,2.20636738857235
2.2310385254565,2.04038442133445,2.20619791941523
2.23094077742955,2.04031452658496,2.206112733526
2.23084305139811,2.0399881513827,2.20592172539726
2.23074534735227,2.03985870434394,2.20582973865143
2.23064766528216,2.03972687372031,2.20565040525893
2.23055000517788,2.03969788366791,2.20537611919095
2.23045236702956,2.03944067539207,2.20517273127654
2.23035475082732,2.03939531953982,2.20510676801869
2.23025715656132,2.03910614218888,2.20501969160813
2.23015958422168,2.03908803812497,2.20495594627703
2.23006203379856,2.0389832702873,2.20460623852292
2.22996450528211,2.0388535728624,2.20458130240446
2.22986699866251,2.03881927636012,2.20442963280397
2.22976951392991,2.03871554663305,2.20433887019877
2.2296720510745,2.03864404825813,2.20426259490749
2.22957461008645,2.03846338087278,2.20422541611785
2.22947719095596,2.03846054724281,2.20421649283339
2.22937979367322,2.0381227701808,2.20416374242355
2.22928241822844,2.03808092119521,2.20404508655049
2.22918506461183,2.03807734861133,2.2040233758149
2.22908773281359,2.03807030473102,2.20397311597736
2.22899042282396,2.03791858891439,2.20393076215956
2.22889313463316,2.03786502043382,2.20388639969319
2.22879586823143,2.03782062704292,2.20388332787217
2.22869862360902,2.03775740416129,2.20385178533449
2.22860140075616,2.03774787826363,2.20377547767202
2.22850419966312,2.03772337707623,2.20364873384123
2.22840702032015,2.03766302306486,2.20348410530393
2.22830986271753,2.03757422821672,2.20326044438106
2.22821272684553,2.03722704493009,2.20318403385852
2.22811561269443,2.03698622642996,2.2031691276152
2.22801852025452,2.03683853974877,2.20313871245303
2.2279214495161,2.0368025016946,2.20312835072262
2.22782440046946,2.036426830997,2.20312045976331
2.22772737310491,2.03629764085487,2.20300573846341
2.22763036741277,2.03619843517241,2.20292109089441
2.22753338338336,2.03607456533191,2.20282550303227
2.227436421007,2.0360615509362,2.20272701084495
2.22733948027403,2.03603838667853,2.20269202686439
2.22724256117479,2.03599659451637,2.20267228555502
2.22714566369962,2.03590357952217,2.20263768581965
2.22704878783888,2.03581711318421,2.20234283305537
2.22695193358292,2.03579481897509,2.20231224755781
2.22685510092212,2.03564548083071,2.20229541142608
2.22675828984684,2.03560248532758,2.20223011005866
2.22666150034747,2.03551479807437,2.20221180959994
2.22656473241438,2.03547878366756,2.20209677125155
2.22646798603797,2.03528160452168,2.20184804555318
2.22637126120864,2.03516089405372,2.20168712837845
2.22627455791679,2.03503785196697,2.20167419004192
2.22617787615283,2.03479432265645,2.20145788729859
2.22608121590718,2.0347591356649,2.20141492631411
2.22598457717027,2.03461952493988,2.20130311323989
2.22588795993251,2.03453494225301,2.20123304143533
2.22579136418436,2.03450300140552,2.2007375777016
2.22569478991625,2.03448907737831,2.20033134331295
2.22559823711863,2.03447153136457,2.20030794408381
2.22550170578196,2.03446102299142,2.20023158004774
2.22540519589669,2.03438772664084,2.20014225760638
2.22530870745331,2.03432806422549,2.20006126082547
2.22521224044227,2.03430207742514,2.20005675339731
2.22511579485406,2.03426245738579,2.1999817821108
2.22501937067918,2.03402691833304,2.19996138799452
2.2249229679081,2.0340015725357,2.19992173688158
2.22482658653134,2.03379414857829,2.1998998411407
2.2247302265394,2.03377423225933,2.19989278327027
2.22463388792279,2.03363629522739,2.1997684499323
2.22453757067203,2.03350940727032,2.19963576449745
2.22444127477764,2.03350790353375,2.19957454261662
2.22434500023016,2.0334772821044,2.19943547807911
2.22424874702013,2.03337295405781,2.19932119105128
2.22415251513808,2.03332876020945,2.19919411412861
2.22405630457457,2.03330236117915,2.19915332970188
2.22396011532016,2.03330047015234,2.19910658909268
2.2238639473654,2.03321161715345,2.19872815993301
2.22376780070087,2.03314474118072,2.19871299772787
2.22367167531714,2.03312049299435,2.1986433071485
2.2235755712048,2.03293764953097,2.19835226264271
2.22347948835443,2.03271869123315,2.19812334947425
2.22338342675663,2.03264779212144,2.19794893833322
2.22328738640199,2.03241100502564,2.19776481943269
2.22319136728112,2.03215440448943,2.197330817459
2.22309536938465,2.0320504181953,2.19725322299607
2.22299939270317,2.03196751029452,2.19719466441393
2.22290343722733,2.03196205908127,2.19717643237903
2.22280750294774,2.03186403118826,2.19714691073367
2.22271158985506,2.03186263597895,2.19692810701972
2.22261569793992,2.03183927522641,2.19690460623861
2.22251982719298,2.03157502234529,2.19679034995191
2.22242397760488,2.0313940612459,2.19664746421177
2.22232814916629,2.0313703724327,2.19661409193741
2.22223234186789,2.0313411276125,2.19651109023645
2.22213655570034,2.03118482202696,2.1964512668699
2.22204079065433,2.0311827129395,2.19638809622218
2.22194504672054,2.03111818515419,2.19623622352578
2.22184932388967,2.03103688509663,2.19617965267264
2.22175362215242,2.03093396766807,2.19615859482204
2.22165794149949,2.03091937887482,2.19591352994441
2.22156228192159,2.03090937265597,2.19577766954407
2.22146664340944,2.03082128212211,2.19548925081401
2.22137102595377,2.03081100342936,2.19532675971598
2.2212754295453,2.03073859169789,2.1951786608339
2.22117985417478,2.03030931135718,2.19502736895097
2.22108429983294,2.03014927104206,2.19495897698771
2.22098876651054,2.03010430933988,2.1948635615646
2.22089325419832,2.0299703291392,2.1947880345022
2.22079776288705,2.02986956583339,2.19466750684572
2.2207022925675,2.02985083079205,2.19456380887748
2.22060684323043,2.02979784088165,2.19450839753553
2.22051141486663,2.02974519244932,2.19398958605622
2.22041600746688,2.02970113629236,2.19393147458716
2.22032062102198,2.02966087649664,2.19392123562741
2.22022525552271,2.02959830584989,2.19386581325276
2.22012991095989,2.02954550410531,2.19379668105178
2.22003458732433,2.02909738645759,2.19378587283606
2.21993928460683,2.028904839093,2.19361432356894
2.21984400279822,2.02889472914425,2.193468244948
2.21974874188932,2.02879623891109,2.19344006202038
2.21965350187098,2.02876427926773,2.19340324406193
2.21955828273403,2.02875568375017,2.19323686929536
2.21946308446931,2.02871093693881,2.193236693713
2.21936790706768,2.02865945706083,2.19319333733039
2.21927275051999,2.02854905185418,2.19291374468291
2.21917761481711,2.02845839563821,2.19285061894814
2.21908249994991,2.02830521320537,2.19282476773152
2.21898740590927,2.02823700941238,2.19278796832046
2.21889233268605,2.0281465811239,2.192725182325
2.21879728027116,2.02811335340092,2.19269318530034
2.21870224865549,2.02809436976356,2.19250455703729
2.21860723782993,2.02804227307808,2.19240996102981
2.21851224778539,2.02801646360929,2.19233902851829
2.21841727851278,2.02793539614605,2.19214035527818
2.21832233000302,2.02793526902505,2.19211924839687
2.21822740224704,2.02782871139859,2.19211139830494
2.21813249523575,2.0277944977935,2.19207433480382
2.21803760896011,2.02776800091876,2.19206938163851
2.21794274341104,2.0277116031641,2.19205693204249
2.2178478985795,2.02766701003948,2.19200951108576
2.21775307445643,2.02744751409804,2.19197993093614
2.21765827103281,2.02739162077905,2.19190300010324
2.21756348829959,2.02735949199184,2.19173406409156
2.21746872624774,2.02714306098702,2.19152517073334
2.21737398486824,2.02712858566072,2.1915160344464
2.21727926415207,2.02712364602147,2.1914803338828
2.21718456409022,2.02710747209939,2.19139876442973
2.21708988467369,2.02702297232452,2.19121544990337
2.21699522589348,2.02673537354924,2.19116291883819
2.21690058774059,2.02672369171085,2.19114172574726
2.21680597020603,2.02669297146157,2.19070129856868
2.21671137328083,2.02665832651872,2.19064690429374
2.21661679695599,2.02640302594718,2.19062412761697
2.21652224122257,2.02635998952893,2.19054919094837
2.21642770607159,2.02634458077921,2.19041620194041
2.21633319149409,2.02616644133844,2.19029649235584
2.21623869748111,2.02584502902178,2.19025049000882
2.21614422402373,2.02561165639431,2.19005715827057
2.21604977111298,2.0255887861134,2.18985986286704
2.21595533873994,2.025566249346,2.18975215046233
2.21586092689567,2.02553471000683,2.18972769034172
2.21576653557126,2.02540755637766,2.18972645261487
2.21567216475779,2.02520071339449,2.18966982719595
2.21557781444634,2.024968651307,2.18964431760141
2.215483484628,2.02493384400392,2.18961960187636
2.21538917529389,2.02486770398647,2.18952999821449
2.21529488643509,2.02480270959825,2.18951238890506
2.21520061804273,2.02454895204344,2.18950383079276
2.21510637010792,2.0243077630906,2.18939835953411
2.21501214262178,2.02426544556344,2.1893788949357
2.21491793557545,2.02418120123185,2.18932919378896
2.21482374896005,2.02412166865175,2.18914173818532
2.21472958276672,2.02407941349818,2.18911459233026
2.21463543698662,2.02405043648173,2.18907903845072
2.2145413116109,2.02395955275939,2.18907847603612
2.2144472066307,2.02386534896294,2.18887232847077
2.2143531220372,2.02365613723066,2.18873121300302
2.21425905782156,2.02364876161166,2.18867651996402
2.21416501397496,2.02334112614329,2.18865388278011
2.21407099048858,2.02332528483677,2.18850878916506
2.2139769873536,2.02327522320539,2.18838860967793
2.21388300456122,2.02325416897727,2.18824182780969
2.21378904210263,2.02324176188475,2.18807657740579
2.21369509996904,2.02323657805761,2.18807174362146
2.21360117815165,2.02310136605928,2.1880692579882
2.21350727664168,2.02283023555982,2.18802537458569
2.21341339543036,2.02282329142546,2.18772825678624
2.2133195345089,2.022787563007,2.18759469108808
2.21322569386854,2.02247215877791,2.18733192302555
2.21313187350051,2.02239982323167,2.18730299945376
2.21303807339606,2.02239539274685,2.18730266685369
2.21294429354644,2.02232633258427,2.1872763361073
2.21285053394291,2.02209847993619,2.18708836520746
2.21275679457671,2.0219567525848,2.18703648482492
2.21266307543912,2.02185460719013,2.18687452099646
2.21256937652141,2.02181416415571,2.18685411223924
2.21247569781485,2.02173964874174,2.18682890155702
2.21238203931074,2.0216927154676,2.18681336219801
2.21228840100035,2.02156890107328,2.18679801087118
2.21219478287498,2.02147866624652,2.1867190186558
2.21210118492593,2.02146647631362,2.18659491797996
2.21200760714451,2.02145125513912,2.18653003386125
2.21191404952202,2.02137299460423,2.18647345131689
2.21182051204979,2.02113002012938,2.1863787370716
2.21172699471913,2.02094488109807,2.18636848342859
2.21163349752137,2.02087135467268,2.1862328488879
2.21154002044785,2.0208259847292,2.1861927923277
2.2114465634899,2.02082032245742,2.1860811599605
2.21135312663888,2.02080551430976,2.18595823085993
2.21125970988612,2.02064138995261,2.18588045744468
2.21116631322298,2.02054555449825,2.18562715845685
2.21107293664083,2.02038431150494,2.18550956348702
2.21097958013104,2.02037645776166,2.18546088354798
2.21088624368496,2.02036507524563,2.18530849521354
2.21079292729399,2.0197563621265,2.1853040363813
2.21069963094951,2.01969100591398,2.18527989014445
2.2106063546429,2.0195931720486,2.18526243082972
2.21051309836556,2.01959235984653,2.18520174514929
2.21041986210889,2.01958961295999,2.18513869817483
2.21032664586429,2.01957840563779,2.18510471755084
2.21023344962319,2.01949511872583,2.18510236723397
2.21014027337698,2.01948443344048,2.18484073908395
2.2100471171171,2.01945958118922,2.18482587343045
2.20995398083497,2.01931261771019,2.1848009837312
2.20986086452202,2.01930282684065,2.18451250137399
2.20976776816971,2.01916088287517,2.18448428233547
2.20967469176946,2.01909618618546,2.18429354150301
2.20958163531272,2.01906496967969,2.18423696153096
2.20948859879097,2.01895107606816,2.18422469006989
2.20939558219564,2.01890609672426,2.18420258964032
2.20930258551822,2.01878195082526,2.1841172070016
2.20920960875017,2.01875847674876,2.18410893231174
2.20911665188297,2.01873361565299,2.18407010388674
2.2090237149081,2.01833317624263,2.18397746646617
2.20893079781705,2.01829713712004,2.18393294622786
2.20883790060132,2.01829286017132,2.18380202177415
2.2087450232524,2.01821813767157,2.18372536260576
2.20865216576179,2.0180781006823,2.1837250310237
2.20855932812102,2.01799615910944,2.18366988133389
2.20846651032158,2.01797453236045,2.18363620602211
2.20837371235501,2.01791691510337,2.18336693234463
2.20828093421283,2.01788820903308,2.18331215307752
2.20818817588657,2.017797300922,2.18327573477782
2.20809543736776,2.01774821685311,2.18326872935943
2.20800271864796,2.01734292922818,2.18326716105686
2.20791001971871,2.01733710708276,2.18325753543768
2.20781734057156,2.01730977057619,2.18320113806192
2.20772468119807,2.01722902313107,2.18317011264746
2.2076320415898,2.01714275488158,2.18303165800448
2.20753942173833,2.01710020414655,2.18302882006715
2.20744682163523,2.01698138941522,2.18296297159248
2.20735424127207,2.01684561200108,2.18296220393372
2.20726168064046,2.01674899616063,2.18276032471933
2.20716913973197,2.01669334951626,2.18260592697912
2.2070766185382,2.01659917044807,2.18259007690098
2.20698411705076,2.01646744283444,2.18240471059328
2.20689163526124,2.01639333891368,2.18232045450272
2.20679917316128,2.01630177376516,2.18198906593916
2.20670673074247,2.01613207568031,2.18195221186891
2.20661430799645,2.01610854318341,2.18192001412577
2.20652190491485,2.01609977429918,2.18186958840989
2.20642952148929,2.01608848909128,2.1818505494545
2.20633715771142,2.01591326095865,2.1817488441052
2.20624481357289,2.01588011104671,2.1817429408183
2.20615248906533,2.01580854268942,2.18161184486329
2.20606018418041,2.01572137534537,2.18157907767644
2.20596789890979,2.01544078036601,2.18153543020364
2.20587563324514,2.0153982275471,2.18134114999033
2.20578338717812,2.01538638046852,2.18115719420475
2.20569116070041,2.01534057426643,2.18112847938575
2.20559895380369,2.01510787524857,2.18104967622772
2.20550676647965,2.01501231314065,2.18088418736912
2.20541459871999,2.01501017112832,2.18088296482655
2.2053224505164,2.01500950232469,2.18088273535927
2.20523032186058,2.01495303247601,2.180863716272
2.20513821274424,2.01481222389848,2.18083391993051
2.2050461231591,2.01473904255216,2.18068268605191
2.20495405309687,2.01467488189675,2.18065582182128
2.20486200254928,2.0144285374877,2.18052680921157
2.20476997150806,2.01437313523242,2.18049077597326
2.20467795996494,2.01430805069217,2.18044312332769
2.20458596791166,2.01426999039959,2.18031461171666
2.20449399533997,2.01422479777574,2.18027856911464
2.20440204224162,2.01421664671106,2.18026265725025
2.20431010860835,2.01402884090327,2.18025874796157
2.20421819443195,2.01402446097736,2.18025210603496
2.20412629970416,2.0139993021202,2.18016724548463
2.20403442441676,2.01385207425184,2.18007553574306
2.20394256856153,2.01384176624499,2.17998272845069
2.20385073213025,2.01373128426427,2.17991444237995
2.20375891511471,2.01362165946822,2.1797411932147
2.2036671175067,2.01359387755575,2.17973705293999
2.20357533929801,2.01348505444387,2.17944027396506
2.20348358048044,2.01326646182552,2.17928974231491
2.20339184104582,2.01320684943489,2.17927542279382
2.20330012098594,2.01311530639232,2.17905356979349
2.20320842029263,2.01302780741492,2.17894833951243
2.20311673895771,2.01278428994246,2.1788554841967
2.20302507697301,2.01265603161886,2.17871797414205
2.20293343433036,2.01256393883806,2.17868601562838
2.2028418110216,2.01252906676207,2.17863919076623
2.20275020703858,2.01252429072066,2.17847576852198
2.20265862237314,2.01247697266187,2.17842395559287
2.20256705701714,2.01242122958286,2.17819940467124
2.20247551096244,2.01228676325504,2.1781951337503
2.2023839842009,2.01209084249006,2.17811307623112
2.20229247672439,2.01184339621452,2.17801152199549
2.20220098852479,2.0117469144157,2.17786240303642
2.20210951959397,2.01173489798821,2.17779140463919
2.20201806992383,2.01171252587589,2.17758260364938
2.20192663950625,2.01150419185795,2.17734522897129
2.20183522833312,2.01126817040817,2.17718455376765
2.20174383639636,2.01117375472279,2.17718163450685
2.20165246368786,2.0111183359358,2.17711470206397
2.20156111019953,2.01103479210013,2.17707173233393
2.2014697759233,2.01094021988928,2.17699747771741
2.20137846085107,2.01091697844741,2.17691437720431
2.20128716497478,2.01089103377419,2.17683018276609
2.20119588828636,2.01082507248044,2.17680364339312
2.20110463077775,2.01070095458032,2.1767741009791
2.20101339244088,2.01063426831045,2.17671515120949
2.2009221732677,2.01046027731473,2.17653363219303
2.20083097325017,2.01045643226736,2.17633357638015
2.20073979238023,2.01039629963335,2.1763213629651
2.20064863064986,2.01028082028545,2.17619024138922
2.20055748805101,2.0102437628188,2.17606984363755
2.20046636457567,2.01013011187337,2.17602253504745
2.2003752602158,2.01007280736255,2.17581865500735
2.20028417496339,2.01006528207456,2.17568584121757
2.20019310881042,2.01001360074954,2.17561022288259
2.20010206174889,2.01000771862542,2.17546972956912
2.2000110337708,2.00991199358296,2.17541690142766
2.19992002486814,2.00983862915272,2.17540160751963
2.19982903503292,2.00976217229852,2.17528843366707
2.19973806425716,2.00976020482927,2.17493729279305
2.19964711253286,2.00973745705847,2.17480231111355
2.19955617985207,2.00972778932582,2.17450474409829
2.19946526620679,2.00972549289633,2.17444845650029
2.19937437158907,2.00961039618668,2.17442334331459
2.19928349599093,2.00953355885267,2.17434704484243
2.19919263940443,2.0094751752654,2.17434397353098
2.1991018018216,2.00929235577068,2.1742844347506
2.19901098323451,2.0092498993349,2.17423595365138
2.1989201836352,2.00922126734123,2.17412070460359
2.19882940301574,2.00911929543078,2.17406936903944
2.1987386413682,2.00909856815217,2.17397299985864
2.19864789868465,2.00905725586087,2.17388829829129
2.19855717495716,2.00904276955333,2.1738858500931
2.19846647017782,2.00889943586439,2.17379867398156
2.19837578433871,2.00877780486475,2.17376784613531
2.19828511743193,2.00876350297546,2.17374536920566
2.19819446944958,2.00874631256432,2.17360301942675
2.19810384038374,2.00864652349233,2.17346733169659
2.19801323022654,2.00852767082705,2.17346324669219
2.19792263897007,2.00836375696169,2.17334212092393
2.19783206660647,2.00820422565667,2.17332762019035
2.19774151312785,2.00805739321286,2.17331711237577
2.19765097852633,2.00801865862675,2.17329386631832
2.19756046279405,2.00796717145432,2.17319525219215
2.19746996592315,2.00761733763272,2.17310549806702
2.19737948790576,2.00756689847454,2.17298860937929
2.19728902873403,2.00735685166387,2.17298166974545
2.19719858840011,2.00733828658641,2.17297953995407
2.19710816689616,2.00728354204065,2.17295572746356
2.19701776421434,2.00723809142266,2.17272702664086
2.19692738034681,2.00721353979588,2.17272330823496
2.19683701528575,2.00715275724424,2.17271681646413
2.19674666902332,2.00714298962335,2.17229757913236
2.19665634155172,2.00701886125356,2.17223587376539
2.19656603286312,2.00699731729116,2.17220535162738
2.19647574294972,2.00695847082432,2.17208279861841
2.19638547180371,2.0068233786901,2.17183013826927
2.19629521941728,2.00665785473606,2.17167372486888
2.19620498578266,2.00647254465804,2.17166685593277
2.19611477089203,2.00640979192043,2.17160529704709
2.19602457473763,2.00639882394765,2.17146684231361
2.19593439731166,2.00629984293527,2.17143013759245
2.19584423860635,2.00615300135789,2.17137389479195
2.19575409861393,2.00601437898164,2.17116161268254
2.19566397732664,2.00591869930648,2.17108956161297
2.19557387473671,2.00575096955267,2.17103379842724
2.19548379083639,2.00573854504037,2.17095874485837
2.19539372561792,2.00560572704327,2.170937300918
2.19530367907356,2.00560433528388,2.17087061859286
2.19521365119556,2.00543786111833,2.17082949957237
2.19512364197619,2.00539316669627,2.17076811206257
2.19503365140772,2.00530555783981,2.17075259627895
2.19494367948241,2.00508403158949,2.17072299666673
2.19485372619255,2.00506998278925,2.17049647167434
2.19476379153041,2.0049891177962,2.17047755261602
2.19467387548829,2.00482764373548,2.17041374784302
2.19458397805847,2.00475933901274,2.170379806419
2.19449409923325,2.00470747130525,2.17034707749069
2.19440423900493,2.00470208489718,2.17034328408882
2.19431439736583,2.00460154370083,2.17031961702575
2.19422457430823,2.00452904650173,2.17018540147241
2.19413476982448,2.00433987314263,2.17010643553134
2.19404498390687,2.00433119254407,2.17002339958388
2.19395521654775,2.00420481894798,2.1700070390677
2.19386546773943,2.00412718939835,2.16988307818267
2.19377573747425,2.00404730111535,2.16971576350688
2.19368602574456,2.00387593879862,2.16969557320509
2.19359633254269,2.00381256464623,2.16951931096518
2.193506657861,2.00374902789082,2.16947423212464
2.19341700169183,2.00367174541437,2.16946187972036
2.19332736402755,2.00351483646386,2.16942127517005
2.19323774486052,2.00325203155374,2.16938039429345
2.1931481441831,2.00292819425915,2.16903211341836
2.19305856198767,2.00281740645171,2.16897641552154
2.1929689982666,2.0027844619041,2.16884008876325
2.19287945301229,2.00262280134136,2.1688138924246
2.1927899262171,2.00249820310154,2.16880877666693
2.19270041787344,2.00248796672154,2.1687523208143
2.1926109279737,2.00242676321119,2.16869126419109
2.19252145651028,2.0023682960996,2.16861773926908
2.19243200347559,2.00235118320872,2.16855232288528
2.19234256886203,2.00192100750142,2.16849592723103
2.19225315266202,2.00185666085135,2.16821475825038
2.19216375486798,2.00176391787824,2.1681224810038
2.19207437547234,2.00172756998975,2.16786942667534
2.19198501446752,2.0016945455649,2.16785588504603
2.19189567184595,2.00166696773355,2.16783631316088
2.19180634760008,2.00141472401188,2.16768026993192
2.19171704172234,2.00140865347756,2.16756536345138
2.19162775420519,2.00122232795698,2.16733458514945
2.19153848504107,2.00118519230999,2.16729597517884
2.19144923422244,2.00094702849822,2.16718906136151
2.19136000174177,2.00088812636761,2.1669422135689
2.19127078759152,2.00077485662959,2.16691498132293
2.19118159176416,2.00073981734305,2.16686634267673
2.19109241425216,2.00064441841427,2.16685037646218
2.19100325504801,2.00036703877902,2.16679299276195
2.19091411414418,2.00034582098637,2.16667399347512
2.19082499153318,2.00031087146576,2.16664977114543
2.19073588720748,2.00020798593749,2.16653321817103
2.1906468011596,2.00016386215464,2.16649368962805
2.19055773338203,1.99991909513981,2.16640186549328
2.19046868386729,1.99985971411515,2.16608758789547
2.19037965260787,1.99975147875254,2.16596056677961
2.19029063959631,1.9997511302634,2.16594184600566
2.19020164482511,1.99970911648388,2.16590627190966
2.19011266828682,1.99966413913569,2.16586463414359
2.19002370997395,1.99959871741266,2.16582713994852
2.18993476987904,1.99951918150706,2.16578696587259
2.18984584799464,1.99935266989612,2.1656850358718
2.18975694431329,1.99919113686847,2.1655247707747
2.18966805882753,1.99917522974975,2.16533398232091
2.18957919152992,1.99908155949694,2.16528933633968
2.18949034241302,1.99901848816666,2.16514644773877
2.18940151146938,1.9989620892263,2.16511582503445
2.18931269869159,1.99896124246946,2.16496753421242
2.1892239040722,1.99892345301367,2.16496115777151
2.1891351276038,1.99871753360437,2.16492622827484
2.18904636927897,1.99869343067071,2.16483989667343
2.18895762909028,1.99851789084589,2.16478394833457
2.18886890703034,1.99850941163018,2.1647830247153
2.18878020309174,1.9984522820663,2.16476174078595
2.18869151726707,1.99835256193804,2.16473734362588
2.18860284954893,1.99809747857032,2.16450799523306
2.18851419992995,1.99807072657575,2.16450461011841
2.18842556840272,1.99749885051762,2.16446233000639
2.18833695495987,1.99747694740294,2.16445326626175
2.18824835959402,1.99715858315354,2.16404324583408
2.18815978229779,1.99712086936703,2.16394633715505
2.18807122306382,1.99711635072237,2.16373019895882
2.18798268188473,1.9969145455811,2.16370504289673
2.18789415875318,1.99679224590944,2.16346134468967
2.1878056536618,1.99675879430757,2.16341587583078
2.18771716660324,1.9966650975955,2.1632564407543
2.18762869757016,1.99663312288537,2.16319981791038
2.1875402465552,1.99660509203397,2.16316832085971
2.18745181355105,1.99656544287294,2.16316684468403
2.18736339855036,1.99655592667203,2.16316025904303
2.1872750015458,1.99649417538132,2.1631022932707
2.18718662253005,1.99649260591098,2.16304224790306
2.18709826149578,1.99627607187465,2.16287827064618
2.18700991843569,1.99622806463961,2.16287633096663
2.18692159334247,1.99618680422058,2.16287182468405
2.18683328620879,1.99598425361239,2.16286748684024
2.18674499702738,1.99598055935045,2.16245921246986
2.18665672579091,1.99594371451728,2.16240166303395
2.18656847249211,1.99571319681935,2.16214913740982
2.18648023712368,1.9956546218453,2.16191488309782
2.18639201967835,1.99556185028384,2.16182305799464
2.18630382014882,1.99553971635497,2.16177938919882
2.18621563852783,1.99552091228692,2.16161358632665
2.18612747480809,1.99543496681,2.16159665663948
2.18603932898236,1.99536254296224,2.16156621757781
2.18595120104336,1.99534673771561,2.16155128868727
2.18586309098384,1.99517814506488,2.16117712840714
2.18577499879654,1.99507744615297,2.16107906533032
2.18568692447421,1.99474942962945,2.16098898757713
2.18559886800961,1.99458375484593,2.16098061799143
2.1855108293955,1.99451365168165,2.16076262096658
2.18542280862465,1.99449400887202,2.1607182258731
2.18533480568982,1.99440852336642,2.16067035166597
2.18524682058379,1.99440110419157,2.16063863772987
2.18515885329932,1.99439412022026,2.16051812852151
2.18507090382922,1.99439295557495,2.1603700639335
2.18498297216625,1.9943734086438,2.16032019482825
2.18489505830322,1.99409153317105,2.16028104745714
2.18480716223291,1.9939545201732,2.1602040439224
2.18471928394813,1.99391007318238,2.16018024848744
2.18463142344168,1.99384462159357,2.16011214309242
2.18454358070637,1.99375030950316,2.1600438478224
2.18445575573501,1.99359821588458,2.1599298314833
2.18436794852041,1.99346995101283,2.15987895047472
2.18428015905541,1.99340365581428,2.15971661979231
2.18419238733282,1.99331360741931,2.15967658324458
2.18410463334547,1.99327489213144,2.15953178873575
2.1840168970862,1.99322946127755,2.15942736865667
2.18392917854785,1.99319097149451,2.15925266315542
2.18384147772326,1.99318017261068,2.15908116063863
2.18375379460527,1.99313741222812,2.15895102009567
2.18366612918675,1.99287865573971,2.15887982097812
2.18357848146053,1.9927969605937,2.15879390352514
2.1834908514195,1.99271174379401,2.15859377264356
2.1834032390565,1.99265356124791,2.15858953241872
2.18331564436441,1.99263652139662,2.15855892734836
2.1832280673361,1.99251623337688,2.15854922352192
2.18314050796446,1.99249563402474,2.1584638911082
2.18305296624235,1.99249210829481,2.15830112300529
2.18296544216267,1.99248858518774,2.15829562947477
2.18287793571831,1.99243752217653,2.15825507820791
2.18279044690216,1.99217548265377,2.15825129234131
2.18270297570712,1.99214606924447,2.15817810229594
2.18261552212609,1.9918780248478,2.15807578008421
2.18252808615199,1.99187446093958,2.15806771631688
2.18244066777772,1.99181483673475,2.15806127538415
2.1823532669962,1.99163332420657,2.15796055998739
2.18226588380035,1.99160325626636,2.15785222315551
2.1821785181831,1.99139336565634,2.15784854363474
2.18209117013737,1.99130092026861,2.1577271277961
2.1820038396561,1.99124103184547,2.15750193801773
2.18191652673222,1.99109932634334,2.15749885796753
2.18182923135868,1.99108775553171,2.15734632133543
2.18174195352842,1.99106080873327,2.15731172256741
2.18165469323439,1.99093800661286,2.15725324561838
2.18156745046956,1.9909088288779,2.15722499915961
2.18148022522686,1.99089923753834,2.15704278943656
2.18139301749928,1.99086000627114,2.15695823353247
2.18130582727977,1.99079757555144,2.15693500325389
2.18121865456132,1.99057229283618,2.15660512265272
2.18113149933688,1.99055231076195,2.15652194932598
2.18104436159945,1.9904804449926,2.15634698981737
2.180957241342,1.99046596835399,2.15632321054902
2.18087013855754,1.99038372093984,2.15631610057355
2.18078305323904,1.99033863832957,2.15620874626298
2.1806959853795,1.98997527470179,2.15613984952718
2.18060893497193,1.98989998346856,2.15610343836767
2.18052190200934,1.98983328230152,2.15610289876793
2.18043488648472,1.98981137788181,2.15602954143438
2.1803478883911,1.98978424855623,2.15597727989535
2.18026090772149,1.9896183054296,2.1559538335694
2.18017394446892,1.98955723548266,2.15570445249924
2.1800869986264,1.98954294610635,2.1556465291101
2.18000007018698,1.98947621193475,2.15545555243116
2.17991315914369,1.98944912912683,2.15537109234344
2.17982626548955,1.98944704744342,2.15527491821036
2.17973938921763,1.98940284099626,2.15517759751554
2.17965253032096,1.98934352586743,2.15502882977421
2.16262086122176,1.97359509486519,2.13975645318689
2.14623199152042,1.95875914839821,2.12461863022065
2.13043916036559,1.94334913631838,2.10821630542039
2.11520053080509,1.93090209365878,2.0934914275183
2.10047852185125,1.91670593785058,2.07842188917145
2.08623925009922,1.90246605069619,2.06565549701783
2.07245206001885,1.88934590686421,2.05186776306561
2.05908912654105,1.87675483530048,2.03984009375049
2.04612511698378,1.86395589342463,2.02666897790201
2.033536901993,1.85177190954163,2.01533519931341
2.0213033072107,1.84079892827675,2.00428185595789
2.00940489897243,1.82944298835975,1.9922910681671
1.99782379858749,1.81811233937695,1.98154023981394
1.98654352074574,1.808115252363,1.97095934759154
1.97554883238497,1.79795518792097,1.95982503381678
1.9648256289866,1.78800739919331,1.94787628631832
1.95436082577928,1.77687179918647,1.93754179276376
1.94414226174507,1.76760015847412,1.92889302355387
